sound,temperature,humidity,score
73,86,52,3.86
74,77,60,3.86
74,78,59,3.86
74,79,58,3.86
74,80,57,3.86
74,81,56,3.86
74,82,55,3.86
74,83,54,3.86
74,84,53,3.86
74,85,52,3.86
74,86,51,3.86
75,76,60,3.86
75,77,59,3.86
75,78,58,3.86
75,79,57,3.86
75,80,56,3.86
75,81,55,3.86
75,82,54,3.86
75,83,53,3.86
75,84,52,3.86
75,85,51,3.86
75,86,50,3.86
76,75,60,3.86
76,76,59,3.86
76,77,58,3.86
76,78,57,3.86
76,79,56,3.86
76,80,55,3.86
76,81,54,3.86
76,82,53,3.86
76,83,52,3.86
76,84,51,3.86
76,85,50,3.86
76,86,49,3.86
77,74,60,3.86
77,75,59,3.86
77,76,58,3.86
77,77,57,3.86
77,78,56,3.86
77,79,55,3.86
77,80,54,3.86
77,81,53,3.86
77,82,52,3.86
77,83,51,3.86
77,84,50,3.86
77,85,49,3.86
77,86,48,3.86
78,73,60,3.86
78,74,59,3.86
78,75,58,3.86
78,76,57,3.86
78,77,56,3.86
78,78,55,3.86
78,79,54,3.86
78,80,53,3.86
78,81,52,3.86
78,82,51,3.86
78,83,50,3.86
78,84,49,3.86
78,85,48,3.86
78,86,47,3.86
79,72,60,3.86
79,73,59,3.86
79,74,58,3.86
79,75,57,3.86
79,76,56,3.86
79,77,55,3.86
79,78,54,3.86
79,79,53,3.86
79,80,52,3.86
79,81,51,3.86
79,82,50,3.86
79,83,49,3.86
79,84,48,3.86
79,85,47,3.86
79,86,46,3.86
80,71,60,3.86
80,72,59,3.86
80,73,58,3.86
80,74,57,3.86
80,75,56,3.86
80,76,55,3.86
80,77,54,3.86
80,78,53,3.86
80,79,52,3.86
80,80,51,3.86
80,81,50,3.86
80,82,49,3.86
80,83,48,3.86
80,84,47,3.86
80,85,46,3.86
80,86,45,3.86
81,70,60,3.86
81,71,59,3.86
81,72,58,3.86
81,73,57,3.86
81,74,56,3.86
81,75,55,3.86
81,76,54,3.86
81,77,53,3.86
81,78,52,3.86
81,79,51,3.86
81,80,50,3.86
81,81,49,3.86
81,82,48,3.86
81,83,47,3.86
81,84,46,3.86
81,85,45,3.86
81,86,44,3.86
82,69,60,3.86
82,70,59,3.86
82,71,58,3.86
82,72,57,3.86
82,73,56,3.86
82,74,55,3.86
82,75,54,3.86
82,76,53,3.86
82,77,52,3.86
82,78,51,3.86
82,79,50,3.86
82,80,49,3.86
82,81,48,3.86
82,82,47,3.86
82,83,46,3.86
82,84,45,3.86
82,85,44,3.86
82,86,43,3.86
83,68,60,3.86
83,69,59,3.86
83,70,58,3.86
83,71,57,3.86
83,72,56,3.86
83,73,55,3.86
83,74,54,3.86
83,75,53,3.86
83,76,52,3.86
83,77,51,3.86
83,78,50,3.86
83,79,49,3.86
83,80,48,3.86
83,81,47,3.86
83,82,46,3.86
83,83,45,3.86
83,84,44,3.86
83,85,43,3.86
83,86,42,3.86
84,68,59,3.86
84,69,58,3.86
84,70,57,3.86
84,71,56,3.86
84,72,55,3.86
84,73,54,3.86
84,74,53,3.86
84,75,52,3.86
84,76,51,3.86
84,77,50,3.86
84,78,49,3.86
84,79,48,3.86
84,80,47,3.86
84,81,46,3.86
84,82,45,3.86
84,83,44,3.86
84,84,43,3.86
84,85,42,3.86
84,86,41,3.86
85,68,58,3.86
85,69,57,3.86
85,70,56,3.86
85,71,55,3.86
85,72,54,3.86
85,73,53,3.86
85,74,52,3.86
85,75,51,3.86
85,76,50,3.86
85,77,49,3.86
85,78,48,3.86
85,79,47,3.86
85,80,46,3.86
85,81,45,3.86
85,82,44,3.86
85,83,43,3.86
85,84,42,3.86
85,85,41,3.86
85,86,40,3.86
66,86,60,3.71
67,85,60,3.71
67,86,59,3.71
68,84,60,3.71
68,85,59,3.71
68,86,58,3.71
69,83,60,3.71
69,84,59,3.71
69,85,58,3.71
69,86,57,3.71
70,82,60,3.71
70,83,59,3.71
70,84,58,3.71
70,85,57,3.71
70,86,56,3.71
71,81,60,3.71
71,82,59,3.71
71,83,58,3.71
71,84,57,3.71
71,85,56,3.71
71,86,55,3.71
72,80,60,3.71
72,81,59,3.71
72,82,58,3.71
72,83,57,3.71
72,84,56,3.71
72,85,55,3.71
72,86,54,3.71
73,79,60,3.71
73,80,59,3.71
73,81,58,3.71
73,82,57,3.71
73,83,56,3.71
73,84,55,3.71
73,85,54,3.71
73,86,53,3.71
74,78,60,3.71
74,79,59,3.71
74,80,58,3.71
74,81,57,3.71
74,82,56,3.71
74,83,55,3.71
74,84,54,3.71
74,85,53,3.71
74,86,52,3.71
75,77,60,3.71
75,78,59,3.71
75,79,58,3.71
75,80,57,3.71
75,81,56,3.71
75,82,55,3.71
75,83,54,3.71
75,84,53,3.71
75,85,52,3.71
75,86,51,3.71
76,76,60,3.71
76,77,59,3.71
76,78,58,3.71
76,79,57,3.71
76,80,56,3.71
76,81,55,3.71
76,82,54,3.71
76,83,53,3.71
76,84,52,3.71
76,85,51,3.71
76,86,50,3.71
77,75,60,3.71
77,76,59,3.71
77,77,58,3.71
77,78,57,3.71
77,79,56,3.71
77,80,55,3.71
77,81,54,3.71
77,82,53,3.71
77,83,52,3.71
77,84,51,3.71
77,85,50,3.71
77,86,49,3.71
78,74,60,3.71
78,75,59,3.71
78,76,58,3.71
78,77,57,3.71
78,78,56,3.71
78,79,55,3.71
78,80,54,3.71
78,81,53,3.71
78,82,52,3.71
78,83,51,3.71
78,84,50,3.71
78,85,49,3.71
78,86,48,3.71
79,73,60,3.71
79,74,59,3.71
79,75,58,3.71
79,76,57,3.71
79,77,56,3.71
79,78,55,3.71
79,79,54,3.71
79,80,53,3.71
79,81,52,3.71
79,82,51,3.71
79,83,50,3.71
79,84,49,3.71
79,85,48,3.71
79,86,47,3.71
80,72,60,3.71
80,73,59,3.71
80,74,58,3.71
80,75,57,3.71
80,76,56,3.71
80,77,55,3.71
80,78,54,3.71
80,79,53,3.71
80,80,52,3.71
80,81,51,3.71
80,82,50,3.71
80,83,49,3.71
80,84,48,3.71
80,85,47,3.71
80,86,46,3.71
81,71,60,3.71
81,72,59,3.71
81,73,58,3.71
81,74,57,3.71
81,75,56,3.71
81,76,55,3.71
81,77,54,3.71
81,78,53,3.71
81,79,52,3.71
81,80,51,3.71
81,81,50,3.71
81,82,49,3.71
81,83,48,3.71
81,84,47,3.71
81,85,46,3.71
81,86,45,3.71
82,70,60,3.71
82,71,59,3.71
82,72,58,3.71
82,73,57,3.71
82,74,56,3.71
82,75,55,3.71
82,76,54,3.71
82,77,53,3.71
82,78,52,3.71
82,79,51,3.71
82,80,50,3.71
82,81,49,3.71
82,82,48,3.71
82,83,47,3.71
82,84,46,3.71
82,85,45,3.71
82,86,44,3.71
83,69,60,3.71
83,70,59,3.71
83,71,58,3.71
83,72,57,3.71
83,73,56,3.71
83,74,55,3.71
83,75,54,3.71
83,76,53,3.71
83,77,52,3.71
83,78,51,3.71
83,79,50,3.71
83,80,49,3.71
83,81,48,3.71
83,82,47,3.71
83,83,46,3.71
83,84,45,3.71
83,85,44,3.71
83,86,43,3.71
84,68,60,3.71
84,69,59,3.71
84,70,58,3.71
84,71,57,3.71
84,72,56,3.71
84,73,55,3.71
84,74,54,3.71
84,75,53,3.71
84,76,52,3.71
84,77,51,3.71
84,78,50,3.71
84,79,49,3.71
84,80,48,3.71
84,81,47,3.71
84,82,46,3.71
84,83,45,3.71
84,84,44,3.71
84,85,43,3.71
84,86,42,3.71
85,68,59,3.71
85,69,58,3.71
85,70,57,3.71
85,71,56,3.71
85,72,55,3.71
85,73,54,3.71
85,74,53,3.71
85,75,52,3.71
85,76,51,3.71
85,77,50,3.71
85,78,49,3.71
85,79,48,3.71
85,80,47,3.71
85,81,46,3.71
85,82,45,3.71
85,83,44,3.71
85,84,43,3.71
85,85,42,3.71
85,86,41,3.71
67,86,60,3.57
68,85,60,3.57
68,86,59,3.57
69,84,60,3.57
69,85,59,3.57
69,86,58,3.57
70,83,60,3.57
70,84,59,3.57
70,85,58,3.57
70,86,57,3.57
71,82,60,3.57
71,83,59,3.57
71,84,58,3.57
71,85,57,3.57
71,86,56,3.57
72,81,60,3.57
72,82,59,3.57
72,83,58,3.57
72,84,57,3.57
72,85,56,3.57
72,86,55,3.57
73,80,60,3.57
73,81,59,3.57
73,82,58,3.57
73,83,57,3.57
73,84,56,3.57
73,85,55,3.57
73,86,54,3.57
74,79,60,3.57
74,80,59,3.57
74,81,58,3.57
74,82,57,3.57
74,83,56,3.57
74,84,55,3.57
74,85,54,3.57
74,86,53,3.57
75,78,60,3.57
75,79,59,3.57
75,80,58,3.57
75,81,57,3.57
75,82,56,3.57
75,83,55,3.57
75,84,54,3.57
75,85,53,3.57
75,86,52,3.57
76,77,60,3.57
76,78,59,3.57
76,79,58,3.57
76,80,57,3.57
76,81,56,3.57
76,82,55,3.57
76,83,54,3.57
76,84,53,3.57
76,85,52,3.57
76,86,51,3.57
77,76,60,3.57
77,77,59,3.57
77,78,58,3.57
77,79,57,3.57
77,80,56,3.57
77,81,55,3.57
77,82,54,3.57
77,83,53,3.57
77,84,52,3.57
77,85,51,3.57
77,86,50,3.57
78,75,60,3.57
78,76,59,3.57
78,77,58,3.57
78,78,57,3.57
78,79,56,3.57
78,80,55,3.57
78,81,54,3.57
78,82,53,3.57
78,83,52,3.57
78,84,51,3.57
78,85,50,3.57
78,86,49,3.57
79,74,60,3.57
79,75,59,3.57
79,76,58,3.57
79,77,57,3.57
79,78,56,3.57
79,79,55,3.57
79,80,54,3.57
79,81,53,3.57
79,82,52,3.57
79,83,51,3.57
79,84,50,3.57
79,85,49,3.57
79,86,48,3.57
80,73,60,3.57
80,74,59,3.57
80,75,58,3.57
80,76,57,3.57
80,77,56,3.57
80,78,55,3.57
80,79,54,3.57
80,80,53,3.57
80,81,52,3.57
80,82,51,3.57
80,83,50,3.57
80,84,49,3.57
80,85,48,3.57
80,86,47,3.57
81,72,60,3.57
81,73,59,3.57
81,74,58,3.57
81,75,57,3.57
81,76,56,3.57
81,77,55,3.57
81,78,54,3.57
81,79,53,3.57
81,80,52,3.57
81,81,51,3.57
81,82,50,3.57
81,83,49,3.57
81,84,48,3.57
81,85,47,3.57
81,86,46,3.57
82,71,60,3.57
82,72,59,3.57
82,73,58,3.57
82,74,57,3.57
82,75,56,3.57
82,76,55,3.57
82,77,54,3.57
82,78,53,3.57
82,79,52,3.57
82,80,51,3.57
82,81,50,3.57
82,82,49,3.57
82,83,48,3.57
82,84,47,3.57
82,85,46,3.57
82,86,45,3.57
83,70,60,3.57
83,71,59,3.57
83,72,58,3.57
83,73,57,3.57
83,74,56,3.57
83,75,55,3.57
83,76,54,3.57
83,77,53,3.57
83,78,52,3.57
83,79,51,3.57
83,80,50,3.57
83,81,49,3.57
83,82,48,3.57
83,83,47,3.57
83,84,46,3.57
83,85,45,3.57
83,86,44,3.57
84,69,60,3.57
84,70,59,3.57
84,71,58,3.57
84,72,57,3.57
84,73,56,3.57
84,74,55,3.57
84,75,54,3.57
84,76,53,3.57
84,77,52,3.57
84,78,51,3.57
84,79,50,3.57
84,80,49,3.57
84,81,48,3.57
84,82,47,3.57
84,83,46,3.57
84,84,45,3.57
84,85,44,3.57
84,86,43,3.57
85,68,60,3.57
85,69,59,3.57
85,70,58,3.57
85,71,57,3.57
85,72,56,3.57
85,73,55,3.57
85,74,54,3.57
85,75,53,3.57
85,76,52,3.57
85,77,51,3.57
85,78,50,3.57
85,79,49,3.57
85,80,48,3.57
85,81,47,3.57
85,82,46,3.57
85,83,45,3.57
85,84,44,3.57
85,85,43,3.57
85,86,42,3.57
68,86,60,3.43
69,85,60,3.43
69,86,59,3.43
70,84,60,3.43
70,85,59,3.43
70,86,58,3.43
71,83,60,3.43
71,84,59,3.43
71,85,58,3.43
71,86,57,3.43
72,82,60,3.43
72,83,59,3.43
72,84,58,3.43
72,85,57,3.43
72,86,56,3.43
73,81,60,3.43
73,82,59,3.43
73,83,58,3.43
73,84,57,3.43
73,85,56,3.43
73,86,55,3.43
74,80,60,3.43
74,81,59,3.43
74,82,58,3.43
74,83,57,3.43
74,84,56,3.43
74,85,55,3.43
74,86,54,3.43
75,79,60,3.43
75,80,59,3.43
75,81,58,3.43
75,82,57,3.43
75,83,56,3.43
75,84,55,3.43
75,85,54,3.43
75,86,53,3.43
76,78,60,3.43
76,79,59,3.43
76,80,58,3.43
76,81,57,3.43
76,82,56,3.43
76,83,55,3.43
76,84,54,3.43
76,85,53,3.43
76,86,52,3.43
77,77,60,3.43
77,78,59,3.43
77,79,58,3.43
77,80,57,3.43
77,81,56,3.43
77,82,55,3.43
77,83,54,3.43
77,84,53,3.43
77,85,52,3.43
77,86,51,3.43
78,76,60,3.43
78,77,59,3.43
78,78,58,3.43
78,79,57,3.43
78,80,56,3.43
78,81,55,3.43
78,82,54,3.43
78,83,53,3.43
78,84,52,3.43
78,85,51,3.43
78,86,50,3.43
79,75,60,3.43
79,76,59,3.43
79,77,58,3.43
79,78,57,3.43
79,79,56,3.43
79,80,55,3.43
79,81,54,3.43
79,82,53,3.43
79,83,52,3.43
79,84,51,3.43
79,85,50,3.43
79,86,49,3.43
80,74,60,3.43
80,75,59,3.43
80,76,58,3.43
80,77,57,3.43
80,78,56,3.43
80,79,55,3.43
80,80,54,3.43
80,81,53,3.43
80,82,52,3.43
80,83,51,3.43
80,84,50,3.43
80,85,49,3.43
80,86,48,3.43
81,73,60,3.43
81,74,59,3.43
81,75,58,3.43
81,76,57,3.43
81,77,56,3.43
81,78,55,3.43
81,79,54,3.43
81,80,53,3.43
81,81,52,3.43
81,82,51,3.43
81,83,50,3.43
81,84,49,3.43
81,85,48,3.43
81,86,47,3.43
82,72,60,3.43
82,73,59,3.43
82,74,58,3.43
82,75,57,3.43
82,76,56,3.43
82,77,55,3.43
82,78,54,3.43
82,79,53,3.43
82,80,52,3.43
82,81,51,3.43
82,82,50,3.43
82,83,49,3.43
82,84,48,3.43
82,85,47,3.43
82,86,46,3.43
83,71,60,3.43
83,72,59,3.43
83,73,58,3.43
83,74,57,3.43
83,75,56,3.43
83,76,55,3.43
83,77,54,3.43
83,78,53,3.43
83,79,52,3.43
83,80,51,3.43
83,81,50,3.43
83,82,49,3.43
83,83,48,3.43
83,84,47,3.43
83,85,46,3.43
83,86,45,3.43
84,70,60,3.43
84,71,59,3.43
84,72,58,3.43
84,73,57,3.43
84,74,56,3.43
84,75,55,3.43
84,76,54,3.43
84,77,53,3.43
84,78,52,3.43
84,79,51,3.43
84,80,50,3.43
84,81,49,3.43
84,82,48,3.43
84,83,47,3.43
84,84,46,3.43
84,85,45,3.43
84,86,44,3.43
85,69,60,3.43
85,70,59,3.43
85,71,58,3.43
85,72,57,3.43
85,73,56,3.43
85,74,55,3.43
85,75,54,3.43
85,76,53,3.43
85,77,52,3.43
85,78,51,3.43
85,79,50,3.43
85,80,49,3.43
85,81,48,3.43
85,82,47,3.43
85,83,46,3.43
85,84,45,3.43
85,85,44,3.43
85,86,43,3.43
69,86,60,3.29
70,85,60,3.29
70,86,59,3.29
71,84,60,3.29
71,85,59,3.29
71,86,58,3.29
72,83,60,3.29
72,84,59,3.29
72,85,58,3.29
72,86,57,3.29
73,82,60,3.29
73,83,59,3.29
73,84,58,3.29
73,85,57,3.29
73,86,56,3.29
74,81,60,3.29
74,82,59,3.29
74,83,58,3.29
74,84,57,3.29
74,85,56,3.29
74,86,55,3.29
75,80,60,3.29
75,81,59,3.29
75,82,58,3.29
75,83,57,3.29
75,84,56,3.29
75,85,55,3.29
75,86,54,3.29
76,79,60,3.29
76,80,59,3.29
76,81,58,3.29
76,82,57,3.29
76,83,56,3.29
76,84,55,3.29
76,85,54,3.29
76,86,53,3.29
77,78,60,3.29
77,79,59,3.29
77,80,58,3.29
77,81,57,3.29
77,82,56,3.29
77,83,55,3.29
77,84,54,3.29
77,85,53,3.29
77,86,52,3.29
78,77,60,3.29
78,78,59,3.29
78,79,58,3.29
78,80,57,3.29
78,81,56,3.29
78,82,55,3.29
78,83,54,3.29
78,84,53,3.29
78,85,52,3.29
78,86,51,3.29
79,76,60,3.29
79,77,59,3.29
79,78,58,3.29
79,79,57,3.29
79,80,56,3.29
79,81,55,3.29
79,82,54,3.29
79,83,53,3.29
79,84,52,3.29
79,85,51,3.29
79,86,50,3.29
80,75,60,3.29
80,76,59,3.29
80,77,58,3.29
80,78,57,3.29
80,79,56,3.29
80,80,55,3.29
80,81,54,3.29
80,82,53,3.29
80,83,52,3.29
80,84,51,3.29
80,85,50,3.29
80,86,49,3.29
81,74,60,3.29
81,75,59,3.29
81,76,58,3.29
81,77,57,3.29
81,78,56,3.29
81,79,55,3.29
81,80,54,3.29
81,81,53,3.29
81,82,52,3.29
81,83,51,3.29
81,84,50,3.29
81,85,49,3.29
81,86,48,3.29
82,73,60,3.29
82,74,59,3.29
82,75,58,3.29
82,76,57,3.29
82,77,56,3.29
82,78,55,3.29
82,79,54,3.29
82,80,53,3.29
82,81,52,3.29
82,82,51,3.29
82,83,50,3.29
82,84,49,3.29
82,85,48,3.29
82,86,47,3.29
83,72,60,3.29
83,73,59,3.29
83,74,58,3.29
83,75,57,3.29
83,76,56,3.29
83,77,55,3.29
83,78,54,3.29
83,79,53,3.29
83,80,52,3.29
83,81,51,3.29
83,82,50,3.29
83,83,49,3.29
83,84,48,3.29
83,85,47,3.29
83,86,46,3.29
84,71,60,3.29
84,72,59,3.29
84,73,58,3.29
84,74,57,3.29
84,75,56,3.29
84,76,55,3.29
84,77,54,3.29
84,78,53,3.29
84,79,52,3.29
84,80,51,3.29
84,81,50,3.29
84,82,49,3.29
84,83,48,3.29
84,84,47,3.29
84,85,46,3.29
84,86,45,3.29
85,70,60,3.29
85,71,59,3.29
85,72,58,3.29
85,73,57,3.29
85,74,56,3.29
85,75,55,3.29
85,76,54,3.29
85,77,53,3.29
85,78,52,3.29
85,79,51,3.29
85,80,50,3.29
85,81,49,3.29
85,82,48,3.29
85,83,47,3.29
85,84,46,3.29
85,85,45,3.29
85,86,44,3.29
70,86,60,3.14
71,85,60,3.14
71,86,59,3.14
72,84,60,3.14
72,85,59,3.14
72,86,58,3.14
73,83,60,3.14
73,84,59,3.14
73,85,58,3.14
73,86,57,3.14
74,82,60,3.14
74,83,59,3.14
74,84,58,3.14
74,85,57,3.14
74,86,56,3.14
75,81,60,3.14
75,82,59,3.14
75,83,58,3.14
75,84,57,3.14
75,85,56,3.14
75,86,55,3.14
76,80,60,3.14
76,81,59,3.14
76,82,58,3.14
76,83,57,3.14
76,84,56,3.14
76,85,55,3.14
76,86,54,3.14
77,79,60,3.14
77,80,59,3.14
77,81,58,3.14
77,82,57,3.14
77,83,56,3.14
77,84,55,3.14
77,85,54,3.14
77,86,53,3.14
78,78,60,3.14
78,79,59,3.14
78,80,58,3.14
78,81,57,3.14
78,82,56,3.14
78,83,55,3.14
78,84,54,3.14
78,85,53,3.14
78,86,52,3.14
79,77,60,3.14
79,78,59,3.14
79,79,58,3.14
79,80,57,3.14
79,81,56,3.14
79,82,55,3.14
79,83,54,3.14
79,84,53,3.14
79,85,52,3.14
79,86,51,3.14
80,76,60,3.14
80,77,59,3.14
80,78,58,3.14
80,79,57,3.14
80,80,56,3.14
80,81,55,3.14
80,82,54,3.14
80,83,53,3.14
80,84,52,3.14
80,85,51,3.14
80,86,50,3.14
81,75,60,3.14
81,76,59,3.14
81,77,58,3.14
81,78,57,3.14
81,79,56,3.14
81,80,55,3.14
81,81,54,3.14
81,82,53,3.14
81,83,52,3.14
81,84,51,3.14
81,85,50,3.14
81,86,49,3.14
82,74,60,3.14
82,75,59,3.14
82,76,58,3.14
82,77,57,3.14
82,78,56,3.14
82,79,55,3.14
82,80,54,3.14
82,81,53,3.14
82,82,52,3.14
82,83,51,3.14
82,84,50,3.14
82,85,49,3.14
82,86,48,3.14
83,73,60,3.14
83,74,59,3.14
83,75,58,3.14
83,76,57,3.14
83,77,56,3.14
83,78,55,3.14
83,79,54,3.14
83,80,53,3.14
83,81,52,3.14
83,82,51,3.14
83,83,50,3.14
83,84,49,3.14
83,85,48,3.14
83,86,47,3.14
84,72,60,3.14
84,73,59,3.14
84,74,58,3.14
84,75,57,3.14
84,76,56,3.14
84,77,55,3.14
84,78,54,3.14
84,79,53,3.14
84,80,52,3.14
84,81,51,3.14
84,82,50,3.14
84,83,49,3.14
84,84,48,3.14
84,85,47,3.14
84,86,46,3.14
85,71,60,3.14
85,72,59,3.14
85,73,58,3.14
85,74,57,3.14
85,75,56,3.14
85,76,55,3.14
85,77,54,3.14
85,78,53,3.14
85,79,52,3.14
85,80,51,3.14
85,81,50,3.14
85,82,49,3.14
85,83,48,3.14
85,84,47,3.14
85,85,46,3.14
85,86,45,3.14
57,65,37,3
71,86,60,3
72,85,60,3
72,86,59,3
73,84,60,3
73,85,59,3
73,86,58,3
74,83,60,3
74,84,59,3
74,85,58,3
74,86,57,3
75,82,60,3
75,83,59,3
75,84,58,3
75,85,57,3
75,86,56,3
76,81,60,3
76,82,59,3
76,83,58,3
76,84,57,3
76,85,56,3
76,86,55,3
77,80,60,3
77,81,59,3
77,82,58,3
77,83,57,3
77,84,56,3
77,85,55,3
77,86,54,3
78,79,60,3
78,80,59,3
78,81,58,3
78,82,57,3
78,83,56,3
78,84,55,3
78,85,54,3
78,86,53,3
79,78,60,3
79,79,59,3
79,80,58,3
79,81,57,3
79,82,56,3
79,83,55,3
79,84,54,3
79,85,53,3
79,86,52,3
80,77,60,3
80,78,59,3
80,79,58,3
80,80,57,3
80,81,56,3
80,82,55,3
80,83,54,3
80,84,53,3
80,85,52,3
80,86,51,3
81,76,60,3
81,77,59,3
81,78,58,3
81,79,57,3
81,80,56,3
81,81,55,3
81,82,54,3
81,83,53,3
81,84,52,3
81,85,51,3
81,86,50,3
82,75,60,3
82,76,59,3
82,77,58,3
82,78,57,3
82,79,56,3
82,80,55,3
82,81,54,3
82,82,53,3
82,83,52,3
82,84,51,3
82,85,50,3
82,86,49,3
83,74,60,3
83,75,59,3
83,76,58,3
83,77,57,3
83,78,56,3
83,79,55,3
83,80,54,3
83,81,53,3
83,82,52,3
83,83,51,3
83,84,50,3
83,85,49,3
83,86,48,3
84,73,60,3
84,74,59,3
84,75,58,3
84,76,57,3
84,77,56,3
84,78,55,3
84,79,54,3
84,80,53,3
84,81,52,3
84,82,51,3
84,83,50,3
84,84,49,3
84,85,48,3
84,86,47,3
85,72,60,3
85,73,59,3
85,74,58,3
85,75,57,3
85,76,56,3
85,77,55,3
85,78,54,3
85,79,53,3
85,80,52,3
85,81,51,3
85,82,50,3
85,83,49,3
85,84,48,3
85,85,47,3
85,86,46,3
72,86,60,2.86
73,85,60,2.86
73,86,59,2.86
74,84,60,2.86
74,85,59,2.86
74,86,58,2.86
75,83,60,2.86
75,84,59,2.86
75,85,58,2.86
75,86,57,2.86
76,82,60,2.86
76,83,59,2.86
76,84,58,2.86
76,85,57,2.86
76,86,56,2.86
77,81,60,2.86
77,82,59,2.86
77,83,58,2.86
77,84,57,2.86
77,85,56,2.86
77,86,55,2.86
78,80,60,2.86
78,81,59,2.86
78,82,58,2.86
78,83,57,2.86
78,84,56,2.86
78,85,55,2.86
78,86,54,2.86
79,79,60,2.86
79,80,59,2.86
79,81,58,2.86
79,82,57,2.86
79,83,56,2.86
79,84,55,2.86
79,85,54,2.86
79,86,53,2.86
80,78,60,2.86
80,79,59,2.86
80,80,58,2.86
80,81,57,2.86
80,82,56,2.86
80,83,55,2.86
80,84,54,2.86
80,85,53,2.86
80,86,52,2.86
81,77,60,2.86
81,78,59,2.86
81,79,58,2.86
81,80,57,2.86
81,81,56,2.86
81,82,55,2.86
81,83,54,2.86
81,84,53,2.86
81,85,52,2.86
81,86,51,2.86
82,76,60,2.86
82,77,59,2.86
82,78,58,2.86
82,79,57,2.86
82,80,56,2.86
82,81,55,2.86
82,82,54,2.86
82,83,53,2.86
82,84,52,2.86
82,85,51,2.86
82,86,50,2.86
83,75,60,2.86
83,76,59,2.86
83,77,58,2.86
83,78,57,2.86
83,79,56,2.86
83,80,55,2.86
83,81,54,2.86
83,82,53,2.86
83,83,52,2.86
83,84,51,2.86
83,85,50,2.86
83,86,49,2.86
84,74,60,2.86
84,75,59,2.86
84,76,58,2.86
84,77,57,2.86
84,78,56,2.86
84,79,55,2.86
84,80,54,2.86
84,81,53,2.86
84,82,52,2.86
84,83,51,2.86
84,84,50,2.86
84,85,49,2.86
84,86,48,2.86
85,73,60,2.86
85,74,59,2.86
85,75,58,2.86
85,76,57,2.86
85,77,56,2.86
85,78,55,2.86
85,79,54,2.86
85,80,53,2.86
85,81,52,2.86
85,82,51,2.86
85,83,50,2.86
85,84,49,2.86
85,85,48,2.86
85,86,47,2.86
73,86,60,2.71
74,85,60,2.71
74,86,59,2.71
75,84,60,2.71
75,85,59,2.71
75,86,58,2.71
76,83,60,2.71
76,84,59,2.71
76,85,58,2.71
76,86,57,2.71
77,82,60,2.71
77,83,59,2.71
77,84,58,2.71
77,85,57,2.71
77,86,56,2.71
78,81,60,2.71
78,82,59,2.71
78,83,58,2.71
78,84,57,2.71
78,85,56,2.71
78,86,55,2.71
79,80,60,2.71
79,81,59,2.71
79,82,58,2.71
79,83,57,2.71
79,84,56,2.71
79,85,55,2.71
79,86,54,2.71
80,79,60,2.71
80,80,59,2.71
80,81,58,2.71
80,82,57,2.71
80,83,56,2.71
80,84,55,2.71
80,85,54,2.71
80,86,53,2.71
81,78,60,2.71
81,79,59,2.71
81,80,58,2.71
81,81,57,2.71
81,82,56,2.71
81,83,55,2.71
81,84,54,2.71
81,85,53,2.71
81,86,52,2.71
82,77,60,2.71
82,78,59,2.71
82,79,58,2.71
82,80,57,2.71
82,81,56,2.71
82,82,55,2.71
82,83,54,2.71
82,84,53,2.71
82,85,52,2.71
82,86,51,2.71
83,76,60,2.71
83,77,59,2.71
83,78,58,2.71
83,79,57,2.71
83,80,56,2.71
83,81,55,2.71
83,82,54,2.71
83,83,53,2.71
83,84,52,2.71
83,85,51,2.71
83,86,50,2.71
84,75,60,2.71
84,76,59,2.71
84,77,58,2.71
84,78,57,2.71
84,79,56,2.71
84,80,55,2.71
84,81,54,2.71
84,82,53,2.71
84,83,52,2.71
84,84,51,2.71
84,85,50,2.71
84,86,49,2.71
85,74,60,2.71
85,75,59,2.71
85,76,58,2.71
85,77,57,2.71
85,78,56,2.71
85,79,55,2.71
85,80,54,2.71
85,81,53,2.71
85,82,52,2.71
85,83,51,2.71
85,84,50,2.71
85,85,49,2.71
85,86,48,2.71
74,86,60,2.57
75,85,60,2.57
75,86,59,2.57
76,84,60,2.57
76,85,59,2.57
76,86,58,2.57
77,83,60,2.57
77,84,59,2.57
77,85,58,2.57
77,86,57,2.57
78,82,60,2.57
78,83,59,2.57
78,84,58,2.57
78,85,57,2.57
78,86,56,2.57
79,81,60,2.57
79,82,59,2.57
79,83,58,2.57
79,84,57,2.57
79,85,56,2.57
79,86,55,2.57
80,80,60,2.57
80,81,59,2.57
80,82,58,2.57
80,83,57,2.57
80,84,56,2.57
80,85,55,2.57
80,86,54,2.57
81,79,60,2.57
81,80,59,2.57
81,81,58,2.57
81,82,57,2.57
81,83,56,2.57
81,84,55,2.57
81,85,54,2.57
81,86,53,2.57
82,78,60,2.57
82,79,59,2.57
82,80,58,2.57
82,81,57,2.57
82,82,56,2.57
82,83,55,2.57
82,84,54,2.57
82,85,53,2.57
82,86,52,2.57
83,77,60,2.57
83,78,59,2.57
83,79,58,2.57
83,80,57,2.57
83,81,56,2.57
83,82,55,2.57
83,83,54,2.57
83,84,53,2.57
83,85,52,2.57
83,86,51,2.57
84,76,60,2.57
84,77,59,2.57
84,78,58,2.57
84,79,57,2.57
84,80,56,2.57
84,81,55,2.57
84,82,54,2.57
